Autosomes.1_19,Mitochondrial.M,Sex.XY,si,ar,fe,xray
1.0,0.0,0.0,1.12668823270027,0.762108607909538,-0.545999232724146,1.83487963515091
1.0,0.0,0.0,-0.0444814796245964,-0.129391075528173,-0.891217556913289,0.608337251766001
1.0,0.0,0.0,1.64323809732312,1.54114676402424,-0.60647714070269,-1.24449542951129
1.0,0.0,0.0,0.214665976375265,-0.0436784852813804,0.445994595298387,-1.10213396329587
1.0,0.0,0.0,1.08351983752236,1.04299931596579,1.56612094933242,-0.411915139699574
1.0,0.0,0.0,-1.31531303719566,-1.23164459525478,0.93610448044929,-0.559732366520704
1.0,0.0,0.0,-1.04305062064243,-1.13286945716885,-1.32129051254229,0.803502529529286
1.0,0.0,0.0,1.00956474129779,0.403089532396702,-0.892497712791362,2.05806210800329
1.0,0.0,0.0,0.634130427193958,0.306524205346547,0.975312151832161,-1.15104320005474
1.0,0.0,0.0,0.738485252282838,1.13389067467487,1.98088258015,-0.421702937368597
1.0,0.0,0.0,1.71698098560427,1.22250170724689,-0.354281238051128,-1.12697086934938
1.0,0.0,0.0,1.45395595669547,0.99062591530738,0.496567001482601,0.287723395393324
1.0,0.0,0.0,-1.40241496280673,-0.868250796510946,-0.595260510087773,1.81454947298097
1.0,0.0,0.0,-1.07276876256832,-1.13033683388141,1.62614246569561,0.829790439855204
1.0,0.0,0.0,1.07083240480757,1.33236510299193,1.46567135858488,-0.0163356213715903
1.0,0.0,0.0,-1.26484927110688,-1.31657667140823,1.60988438386342,1.15131688729122
1.0,0.0,0.0,-1.34221567365964,-0.682993907172131,0.569998989722372,0.839586881113425
1.0,0.0,0.0,-1.28657569393276,-0.714307120179735,-0.000430642289879199,-1.10089371149991
1.0,0.0,0.0,-1.08011220074391,-0.434081826792039,-0.609977255274605,1.29561296721635
1.0,0.0,0.0,-1.22331324718791,-1.26415822789486,1.66138767843789,0.999607631440851
1.0,0.0,0.0,0.970807022411409,1.19073148657475,0.891616800133563,-1.33353054058402
1.0,0.0,0.0,-0.99190343758938,-0.649125028221574,0.966423640190354,0.802143652210248
1.0,0.0,0.0,-0.558203388926652,0.675205375112676,0.0640149744306788,-0.521819680470955
1.0,0.0,0.0,-0.736469199628309,-0.516729313210185,1.33050892622803,0.973460533671293
1.0,0.0,0.0,0.421049900124032,0.827956867801221,2.05520895256895,-0.387562468158193
1.0,0.0,0.0,1.04513405032795,1.10219596380379,0.716864007672478,-1.26082624716799
1.0,0.0,0.0,-0.251597134535631,-0.111670262649302,0.152436776754524,-0.879178659141752
1.0,0.0,0.0,0.829576177900177,1.02314666643168,0.852092756133117,-1.31521162459554
1.0,0.0,0.0,-1.19842490274513,-0.609990374123978,-0.0336058592082128,-1.01854333117318
1.0,0.0,0.0,-0.469928609508622,0.45465935596236,-0.850217165442585,-1.35280119740777
1.0,0.0,0.0,-0.289834547145211,0.154263920290883,-0.895210771826995,0.675610230348762
1.0,0.0,0.0,-0.852598187901376,0.092596722831668,-0.895471278558368,-1.29202389956325
1.0,0.0,0.0,-1.14779975084351,-0.415477629680953,-0.70163858012439,-1.08000423989763
1.0,0.0,0.0,0.994393172237155,1.23712335350699,1.5611461454255,-1.2136756930203
1.0,0.0,0.0,0.770883824609816,0.635107373102415,1.62000569756317,-0.866413761772142
1.0,0.0,0.0,1.88859057973552,0.341580828383007,0.318939302704684,-1.37870547165287
1.0,0.0,0.0,1.20866315706692,0.438232334015044,1.03399611651136,-1.28617909775424
1.0,0.0,0.0,0.650899160493994,1.64463092290384,2.02838278535354,-0.00192686410571646
1.0,0.0,0.0,0.291021703183152,1.66876737624278,0.429075440555632,0.671891619197163
1.0,0.0,0.0,0.68587696556456,1.26637721386909,-0.00302091296650792,-1.37449726177576
1.0,0.0,0.0,1.71496438483197,0.730672928828837,0.698341554150084,-1.3580582629023
1.0,0.0,0.0,-0.612947181030238,0.371938238394493,-0.907064871118558,-1.33245128044006
1.0,0.0,0.0,1.01648900900809,1.53320525987066,-1.31812529323392,-1.28539237510561
1.0,0.0,0.0,-1.35852003446398,-0.763836945016246,0.0633071716920972,-0.843744947144563
1.0,0.0,0.0,-1.33491038603933,-0.755020310396957,-0.0808264923439237,-1.01131401304329
1.0,0.0,0.0,-0.360648786361145,0.647784256149774,-1.80097941538419,-1.3550831005464
1.0,0.0,0.0,1.09717247474077,1.10982146934482,-0.900876684260158,2.02721904472834
1.0,0.0,0.0,1.07748729412528,1.05595029754877,-0.856305901133509,1.85426530913265
1.0,0.0,0.0,-1.01700246187858,-0.848455514927264,0.233930105834469,-0.58729012981734
1.0,0.0,0.0,0.980223377759083,0.992499770227664,-0.106165667190817,-0.605553258880001
1.0,0.0,0.0,1.34320473321713,-0.140512142598667,0.146543145815868,-0.578996998706617
1.0,0.0,0.0,0.949061864194564,0.947901216283038,1.21235457305382,-1.14729184389032
1.0,0.0,0.0,0.829793732351969,0.558501236119461,-0.541749117695985,0.771269530972067
1.0,0.0,0.0,0.906204128645692,0.931416697345704,-0.588478422177799,-0.54376859434703
1.0,0.0,0.0,0.536085769051618,0.82577914263128,-0.35655320002406,-1.36081124738978
1.0,0.0,0.0,-0.193242616120675,-0.407121041154863,1.19921850120142,0.719055313865458
1.0,0.0,0.0,-0.712847764310462,0.323578797313746,0.359999786046907,-0.465511929387478
1.0,0.0,0.0,-1.30393606294012,-0.839525658422617,1.04393997657373,0.22180618217695
1.0,0.0,0.0,0.190232403707951,0.461652100562685,-0.0879058202411049,-1.33379834636448
1.0,0.0,0.0,-1.27974687435994,-1.02016750902639,1.66670077881302,-0.659348256764975
1.0,0.0,0.0,-0.649068621660682,1.08097868678124,-0.351535451506144,-1.03736883168297
1.0,0.0,0.0,0.763019471872647,1.77174700007452,0.522547400310434,0.653574851668327
1.0,0.0,0.0,-1.01542760741913,-0.503715821140236,-1.08573191860093,-1.23665740109192
1.0,0.0,0.0,0.82003271597032,0.684181761082718,-1.36425154563799,-1.23861170892463
1.0,0.0,0.0,1.4373368925235,0.37949486822626,-0.0936346006138449,-0.536756842449647
1.0,0.0,0.0,0.87408084776841,1.89263111963131,1.5051742346214,1.34441927305252
1.0,0.0,0.0,1.41019050104217,-0.556971527831793,0.159890680244143,-0.321206004409725
1.0,0.0,0.0,-1.4119630319589,-1.12638236863249,0.898367593738329,0.326759697428356
1.0,0.0,0.0,-1.44129447456628,-0.949400290287555,1.20655282042764,-0.000284204274265953
1.0,0.0,0.0,-0.973511883458555,-0.624643385968135,0.798274675491825,-0.0411506147005244
1.0,0.0,0.0,1.08600861429407,1.46368196534395,-1.08927384851444,-0.59635686095226
1.0,0.0,0.0,0.415703545328382,1.18522179085804,-0.0170045936617974,-0.785166156956206
1.0,0.0,0.0,-0.360278914207229,0.936693975422689,1.3182961563487,1.14794471888734
1.0,0.0,0.0,-1.20940119238493,-0.96419313421811,1.09400383474041,1.3678584821978
1.0,0.0,0.0,-0.93233601325602,-0.153929403684328,0.815534057628858,-0.916717656820219
1.0,0.0,0.0,-1.3736057299769,-0.688854433707465,-0.212156268983425,0.558575293125707
1.0,0.0,0.0,-0.966494423547375,0.805060479447981,0.0663548276306448,-0.23971549638798
1.0,0.0,0.0,-1.3396513227359,-0.616251350180079,0.175874341167398,-0.234019570628145
1.0,0.0,0.0,-1.34231125899957,-0.746265250857012,0.354135874398818,0.779656145998805
1.0,0.0,0.0,-1.00342528596135,0.00691890486321084,-0.862050608318389,-0.937504472324737
1.0,0.0,0.0,-1.39164258344405,-0.814757796889094,-0.12966115258133,-0.118399556797167
1.0,0.0,0.0,0.490605050887504,1.0500568858698,0.931714454750391,0.334480635580663
1.0,0.0,0.0,-0.172425824014488,0.758401490130357,-0.15904485687198,-0.222286784744234
1.0,0.0,0.0,-1.15795595898803,-0.263578679768346,0.121742334089373,1.87498140029453
1.0,0.0,0.0,1.43635622296684,1.55585314998325,-0.331894475529984,-0.156580623147169
1.0,0.0,0.0,1.24887181164095,1.20832500925406,1.47689388978807,0.323580905108774
1.0,0.0,0.0,1.36274499293764,1.46863125130837,1.12285601362776,1.69717045996366
1.0,0.0,0.0,0.744263970258373,1.32356448062513,1.35826350831822,0.371555187708753
1.0,0.0,0.0,-1.01388488276329,-1.20474135846817,0.302620391181928,0.603505100879332
1.0,0.0,0.0,1.35489795152634,0.962908026596912,1.65951335761017,-1.21830855705018
1.0,0.0,0.0,1.16773956438664,1.08392671541318,0.672090475368384,0.419278266530835
1.0,0.0,0.0,1.34311570415628,1.069455993982,1.29225378419182,-0.533159303909581
1.0,0.0,0.0,0.232739542727136,-0.0299505214192753,1.29971354416863,0.924387734480527
1.0,0.0,0.0,-0.137052641017072,0.726695839064689,0.366313443057196,0.449332762684209
1.0,0.0,0.0,0.544063474636528,2.18227462927224,1.35531568163237,0.51648748634026
1.0,0.0,0.0,-0.13649684330835,0.256755756511608,-1.33164964944585,0.435596518277458
1.0,0.0,0.0,-0.395426210683328,0.700232958525647,0.787886087669393,1.56849798676352
1.0,0.0,0.0,-0.406276687703117,-0.38203361126002,1.35880712523994,0.4238943754968
1.0,0.0,0.0,-0.763599154248075,-0.437111865956558,-0.996819285059209,-0.476269599579329
1.0,0.0,0.0,0.897430788313309,0.886473414811557,0.577172388092334,-0.701626115757874
1.0,0.0,0.0,0.228273930971816,0.125931927324633,1.25030448868384,0.317928593436621
1.0,0.0,0.0,-0.633224976139345,-0.838972629700126,-1.21519269807907,-0.868590698747784
1.0,0.0,0.0,0.160328133194034,0.096451829990251,0.573263941694284,1.1537803827789
1.0,0.0,0.0,0.9072688279304,1.81586530388922,1.3859546154808,1.55295979047383
1.0,0.0,0.0,0.46942749365139,0.18148300225231,1.02352533973942,0.49527072760662
1.0,0.0,0.0,-1.36751201139883,-1.47747675008618,-1.02709659044595,1.49902296183195
1.0,0.0,0.0,-0.885607991145356,-1.20068686808774,0.802884320347401,0.605572989773261
1.0,0.0,0.0,0.753530785922555,0.246667514890338,-1.20551198363867,-1.04536498277854
1.0,0.0,0.0,0.768161320711905,1.3009001699085,0.932624145983753,-0.248149284393404
1.0,0.0,0.0,1.81598671611731,1.27195698228427,2.09706682220944,-0.125260195657578
1.0,0.0,0.0,-0.610914885350193,-1.149771522193,1.39532029510249,1.16502112302433
1.0,0.0,0.0,-0.391046061752951,-1.2460336517273,-1.463639159933,-1.28980194745164
1.0,0.0,0.0,-1.43705943414942,-1.40816592227533,0.871272250836603,1.0931996870209
1.0,0.0,0.0,-0.109108325586327,-0.84245082657303,1.1753667189939,1.23822369189654
1.0,0.0,0.0,0.1406919231115,-0.330007488878058,-0.90373470043668,1.33693588989482
1.0,0.0,0.0,-0.326497761457987,-0.8506448995062,0.866062245568013,1.15406612874701
1.0,0.0,0.0,-1.13098870206534,-0.85636789839484,0.933653907355471,1.42498351531442
1.0,0.0,0.0,0.834248644880149,0.139820914433772,1.74934109357401,-0.174809441761167
1.0,0.0,0.0,-0.426134041337261,0.0396622630150399,-0.760506813815338,-0.530145985327694
1.0,0.0,0.0,0.397602358225945,1.27059722562164,0.294524793063374,1.02198630652964
1.0,0.0,0.0,-0.502263997236966,-0.334364391042223,0.516434622600938,0.780665053061296
1.0,0.0,0.0,0.565738241605971,1.07928952842662,0.383156861102033,-0.504394437210296
1.0,0.0,0.0,1.36775410322989,0.394941262734944,1.43050818988423,0.0780606034091972
1.0,0.0,0.0,0.355334417610704,-0.136008439877481,-1.2540856888147,-0.850702045522442
1.0,0.0,0.0,1.4873385813779,1.95943962273843,1.16564432729504,-1.11545592333585
1.0,0.0,0.0,0.287193132339938,-1.26699618604996,-1.73321612789856,-1.37494321791669
1.0,0.0,0.0,0.207672654476271,-1.23191414340036,0.896493718984267,0.553735670171654
1.0,0.0,0.0,1.28668492173024,-0.473646460939269,-0.491667978374996,-0.85973751645074
1.0,0.0,0.0,-1.1526295887983,-1.46914747714011,-1.72743652140759,-0.856196330563282
1.0,0.0,0.0,0.212502815767159,0.272223364931078,-0.238399228135365,0.248427244028631
1.0,0.0,0.0,1.20768211829842,0.31656490652678,1.69418103930668,0.434272977682121
1.0,0.0,0.0,0.92946879064479,0.626437865854486,1.4012338664499,1.50939801868369
1.0,0.0,0.0,-1.10472990572647,-1.44833609882102,-1.68871990899415,-0.93463226903814
1.0,0.0,0.0,-0.949487927637351,-1.40931506997972,1.12764238132013,0.535155174399677
1.0,0.0,0.0,-1.26905951560457,-1.47807272136286,-1.68313189123082,-0.606677588544815
1.0,0.0,0.0,-0.196014065734281,-0.609751164894602,0.117928027798958,0.718066109829341
1.0,0.0,0.0,-0.407564107812575,-0.41273342720199,0.742799886954061,0.683540728804011
1.0,0.0,0.0,-1.02464251970558,-1.35941249901512,-0.385013964298822,1.25451459023123
1.0,0.0,0.0,-0.880292050114114,-1.44284367010032,-1.56088259852505,-1.15600389713196
1.0,0.0,0.0,-1.20275693815589,-1.0008857552176,-0.935476972606238,0.265950009362312
1.0,0.0,0.0,-0.917140543704653,-1.05944161570174,1.08813013202917,-0.995791011139175
1.0,0.0,0.0,1.05527036700152,0.806497876136395,-1.28669964786798,-0.759347193250632
1.0,0.0,0.0,-0.15963478905269,-1.12559881428715,-1.42900684785696,0.195696749015557
1.0,0.0,0.0,0.790523998745365,-0.533420620341566,1.48628670285496,1.99470207964883
1.0,0.0,0.0,1.63613234926571,1.55069732854166,-1.01617923426467,-1.20816338726819
1.0,0.0,0.0,1.10836174387934,-0.859464696271786,-1.39586778129215,-1.38550432460852
1.0,0.0,0.0,0.312511586330386,0.172214401901266,-1.03140731541038,-0.909652541372545
1.0,0.0,0.0,-1.39834560489342,-1.02962812307046,-0.832260556566571,-0.0157247530744606
1.0,0.0,0.0,-0.614812068524145,0.694691252774745,0.613678597034603,1.60199144089479
1.0,0.0,0.0,-0.890349673605917,0.58606479723592,-0.00294456412693853,-0.425221281287862
1.0,0.0,0.0,1.22983384554934,0.06959346976995,0.22861763467552,1.30437371889891
1.0,0.0,0.0,-1.30943027193217,-1.45843073953121,-0.737610509125178,1.14437137252813
1.0,0.0,0.0,1.38046609301995,1.52462399802367,-1.21525132344906,0.257164806495842
1.0,0.0,0.0,-1.11064543805732,-0.452673031653743,2.14924704830811,-0.767623367275203
1.0,0.0,0.0,-1.32918317632661,-1.01208436510974,1.27547324278453,-0.760213431471072
1.0,0.0,0.0,0.0774067678519622,-0.530444624501631,1.99218826621295,0.51521461647408
1.0,0.0,0.0,-0.207429813733046,0.945539200212272,1.6352011873166,0.393902008183829
1.0,0.0,0.0,0.651707405236061,0.61353069391025,-0.569458625194856,1.59157242365972
1.0,0.0,0.0,-1.1195195057786,-1.41037361972767,-0.671248528017395,-0.624175653119287
1.0,0.0,0.0,0.578913699408047,0.159643901877735,0.256694471374374,2.43260939027168
1.0,0.0,0.0,0.315633803871959,0.379469281491597,0.64563892209496,1.51572935134481
1.0,0.0,0.0,1.40506194540674,1.31816569528846,-1.09732152603063,-1.10315498773532
1.0,0.0,0.0,-1.03175985583555,-1.17568405562411,-0.143725122052956,-0.620123856138624
1.0,0.0,0.0,0.602698885282409,0.471959081731534,-0.405098039514203,0.459970599440919
1.0,0.0,0.0,0.273275764373376,1.36607800540074,1.02942277485996,0.287205655434902
1.0,0.0,0.0,0.452719566456908,-0.996652444657696,-0.715225959547137,-1.01258631041348
1.0,0.0,0.0,1.74940839074828,1.5644787243746,-0.769406922034607,-1.38713306649085
1.0,0.0,0.0,0.251691977982032,-0.366302915256282,0.464493040321292,0.953010985534729
1.0,0.0,0.0,1.12216660523109,0.217962438368567,1.47595485034224,-1.14610112436257
1.0,0.0,0.0,0.180576038763197,1.21958591471562,1.76333271915511,2.15555648073764
1.0,0.0,0.0,1.22599071175281,0.539953214404764,0.545639461338324,-1.11366278206993
1.0,0.0,0.0,0.0761119991919542,-1.18809510610855,0.817259728494851,0.850242007763225
1.0,0.0,0.0,0.307881238564489,0.745469551911478,-1.14592037904244,-0.665201909112334
1.0,0.0,0.0,-1.06255214984824,-1.07031525229114,0.498119069002388,0.259468645815396
1.0,0.0,0.0,-0.00842187535309215,-0.437138805603983,-1.51237533938258,-0.379387976173985
1.0,0.0,0.0,-0.464401366352336,-1.17865621856857,-1.6125307120338,0.0995541221065248
1.0,0.0,0.0,0.582082887251064,0.119285760917234,-0.861489068295346,-0.655743296328028
1.0,0.0,0.0,0.21439853020837,0.175713546207568,-0.0303496618377336,-0.664567874299335
1.0,0.0,0.0,0.340963923690571,0.589956351954044,-1.14401411997253,-0.377442368079717
1.0,0.0,0.0,0.623616950193735,1.4448951134546,0.868264410096846,-0.0841497187661071
1.0,0.0,0.0,1.87939507535325,0.597174452361197,1.77935644516523,2.53411192245914
1.0,0.0,0.0,-0.82040599858347,-0.850679081389486,-0.576362125216282,1.02633663878534
1.0,0.0,0.0,0.674470611988158,-0.663736581018022,0.797273098694665,0.738430154820012
1.0,0.0,0.0,0.667244890765197,0.374755668915477,-1.19713470879217,-0.735113399856856
1.0,0.0,0.0,0.237039550037013,0.534143485792803,-1.23722836924303,-0.579962615941067
1.0,0.0,0.0,0.534005301633627,1.30729966053511,0.599522981022123,-0.925839249532437
1.0,0.0,0.0,0.735666341386264,-0.1037774904056,0.186129061308368,-1.06288228779502
1.0,0.0,0.0,-0.328679750581361,-1.33083120925784,-1.01317915290109,-1.13073307125138
1.0,0.0,0.0,-0.812932774346714,-0.89461430635534,-0.518398745908722,-0.620318391369547
1.0,0.0,0.0,0.0758045275404282,1.48315095211742,-0.934274155087663,-0.881516477600135
1.0,0.0,0.0,-0.702365487637277,-0.308584185504893,0.389460397933502,0.598750600914326
1.0,0.0,0.0,1.39356161171372,0.584190749565651,-0.471909605556708,-0.85985046472647
1.0,0.0,0.0,1.16341237649154,-0.0824449234356151,0.163853521077113,-1.06049232025774
1.0,0.0,0.0,-1.26860174068796,-0.759106251254931,1.87873326727565,-0.814723879012959
1.0,0.0,0.0,1.1516650697886,0.604569872758516,-0.192531598063795,0.875915943711904
1.0,0.0,0.0,-0.630465486653568,-0.474183788683824,-0.446006531688017,-0.884753370886882
1.0,0.0,0.0,0.927393113211296,0.811389917519571,-0.873454902470771,0.0943330603870449
1.0,0.0,0.0,1.68447488365013,-0.484348322711488,1.92582984902487,-0.568103049573456
1.0,0.0,0.0,0.470593649593116,0.583134063017604,1.16856316317314,-0.864883097187428
1.0,0.0,0.0,1.98487715628827,1.63994898636651,1.79934554280015,1.41207058840004
1.0,0.0,0.0,-0.383458765065401,-0.638025735642162,1.68285187678563,-0.901899130979963
1.0,0.0,0.0,2.33324355804317,1.44255535888603,-0.256746092651674,-1.23597174178899
1.0,0.0,0.0,0.658286837647872,0.752169120138586,1.58681477290504,0.197868627365049
1.0,0.0,0.0,0.495602745749237,1.28277381791071,1.48284678289027,0.415691419434263
1.0,0.0,0.0,1.75777052071459,1.17453190226302,-0.389302427105036,-1.29509923508378
1.0,0.0,0.0,0.979482744577688,0.879028546750369,-1.20121521902597,1.48861055553471
1.0,0.0,0.0,0.28304146060395,-0.577221266791489,-0.553049724883498,0.0486503334635342
1.0,0.0,0.0,0.399994545876447,0.0690819608806727,-1.40270753800848,1.08227810578824
1.0,0.0,0.0,2.00030130541345,1.08582221706041,-0.138621853115344,-0.320845425541846
1.0,0.0,0.0,1.69780256968127,0.889027221906279,-0.619852490099078,1.96700923809663
1.0,0.0,0.0,1.72394393048966,1.79056019394041,-0.978336604135108,-1.36323568722777
1.0,0.0,0.0,1.11853312803577,0.481909018847465,0.906348482336989,0.158305977240829
1.0,0.0,0.0,2.03095197826106,0.372730130490436,-1.2216464537312,-1.38097637335469
1.0,0.0,0.0,0.592808158043597,0.972938630242727,-0.0920344159408542,-0.977744414391778
1.0,0.0,0.0,0.517791024845612,0.467909520745486,0.734715072482242,0.134674296791459
1.0,0.0,0.0,0.635134315022651,2.28475056552795,1.55124003294281,-0.275323708291909
1.0,0.0,0.0,1.77139300845451,-0.00673817787581699,0.483357534797423,-1.37012317707634
1.0,0.0,0.0,0.832761129201916,0.0627368410688108,-0.14120159862318,-0.775530400995109
1.0,0.0,0.0,0.2060775902813,-0.0232844683715334,-0.297737143719301,0.717592569542128
1.0,0.0,0.0,0.563861202195254,-0.196489679630842,-0.377342328773134,-1.32333873709239
1.0,0.0,0.0,1.01622647003186,-0.205028334031886,1.21571006076483,1.73143972912441
1.0,0.0,0.0,1.0362408919468,1.25113250130298,-0.99766442212603,-0.429309215588382
1.0,0.0,0.0,0.77224869533192,0.118583637675092,-0.153290511900391,1.56423504354199
1.0,0.0,0.0,0.58118220643007,-0.303618420986108,0.429089485612421,0.141311239637729
1.0,0.0,0.0,1.13190960824993,-0.0997787455914027,1.09480272152702,-1.2069985198166
1.0,0.0,0.0,-0.534138407768985,-0.668921406964423,0.212252378842972,1.71277041304462
